2024-02-28 17:24:15.220312: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F AVX512_VNNI FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-02-28 17:24:15.407582: I tensorflow/core/util/port.cc:104] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2024-02-28 17:24:17.674128: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /hpc2ssd/softwares/cuda/cuda-12.0/lib64:/opt/slurm/lib
2024-02-28 17:24:17.674338: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /hpc2ssd/softwares/cuda/cuda-12.0/lib64:/opt/slurm/lib
2024-02-28 17:24:17.674381: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
/hpc2hdd/home/xhao390/.local/lib/python3.7/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: /hpc2hdd/home/xhao390/.local/lib/python3.7/site-packages/torchvision/image.so: undefined symbol: _ZN2at4_ops19empty_memory_format4callEN3c108ArrayRefIlEENS2_8optionalINS2_10ScalarTypeEEENS5_INS2_6LayoutEEENS5_INS2_6DeviceEEENS5_IbEENS5_INS2_12MemoryFormatEEE
  warn(f"Failed to load image Python extension: {e}")
2024-02-28 17:24:27,964 Loading vectors from .vector_cache/glove.840B.300d.txt.pt
2024-02-28 17:24:34,424 Epoch [0][0/172]	Time 2.807	Loss 3998.4453	
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.94 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [27/50] epochs
Now val score:
i2t => r1i:7.57 r5i:18.16 r10i:29.22 medri:27.00 meanri:104.54
t2i => r1t:5.68 r5t:21.47 r10t:38.32 medrt:15.00 meanrt:50.86
mR:20.07
Best val score:
i2t => r1i:6.98 r5i:19.79 r10i:29.45 medri:27.00 meanri:97.61
t2i => r1t:6.47 r5t:22.91 r10t:38.39 medrt:15.00 meanrt:49.02
mR:20.67
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.79 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [28/50] epochs
Now val score:
i2t => r1i:8.15 r5i:18.51 r10i:30.27 medri:28.00 meanri:108.83
t2i => r1t:5.94 r5t:22.40 r10t:37.44 medrt:15.00 meanrt:51.36
mR:20.45
Best val score:
i2t => r1i:6.98 r5i:19.79 r10i:29.45 medri:27.00 meanri:97.61
t2i => r1t:6.47 r5t:22.91 r10t:38.39 medrt:15.00 meanrt:49.02
mR:20.67
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.42 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [29/50] epochs
Now val score:
i2t => r1i:7.57 r5i:20.26 r10i:29.10 medri:26.00 meanri:101.78
t2i => r1t:6.47 r5t:22.49 r10t:38.93 medrt:15.00 meanrt:50.63
mR:20.80
Best val score:
i2t => r1i:7.57 r5i:20.26 r10i:29.10 medri:26.00 meanri:101.78
t2i => r1t:6.47 r5t:22.49 r10t:38.93 medrt:15.00 meanrt:50.63
mR:20.80
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.80 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [30/50] epochs
Now val score:
i2t => r1i:7.92 r5i:17.58 r10i:27.47 medri:27.00 meanri:109.69
t2i => r1t:5.96 r5t:23.10 r10t:39.35 medrt:15.00 meanrt:52.09
mR:20.23
Best val score:
i2t => r1i:7.57 r5i:20.26 r10i:29.10 medri:26.00 meanri:101.78
t2i => r1t:6.47 r5t:22.49 r10t:38.93 medrt:15.00 meanrt:50.63
mR:20.80
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.67 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [31/50] epochs
Now val score:
i2t => r1i:7.33 r5i:20.49 r10i:29.45 medri:26.00 meanri:93.89
t2i => r1t:6.08 r5t:22.35 r10t:39.02 medrt:15.00 meanrt:49.39
mR:20.79
Best val score:
i2t => r1i:7.57 r5i:20.26 r10i:29.10 medri:26.00 meanri:101.78
t2i => r1t:6.47 r5t:22.49 r10t:38.93 medrt:15.00 meanrt:50.63
mR:20.80
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.35 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [32/50] epochs
Now val score:
i2t => r1i:7.92 r5i:17.93 r10i:29.57 medri:27.00 meanri:113.44
t2i => r1t:6.03 r5t:22.00 r10t:38.23 medrt:15.00 meanrt:52.48
mR:20.28
Best val score:
i2t => r1i:7.57 r5i:20.26 r10i:29.10 medri:26.00 meanri:101.78
t2i => r1t:6.47 r5t:22.49 r10t:38.93 medrt:15.00 meanrt:50.63
mR:20.80
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 25.80 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [33/50] epochs
Now val score:
i2t => r1i:7.92 r5i:19.09 r10i:30.62 medri:26.00 meanri:106.82
t2i => r1t:6.78 r5t:23.73 r10t:39.30 medrt:15.00 meanrt:51.43
mR:21.24
Best val score:
i2t => r1i:7.92 r5i:19.09 r10i:30.62 medri:26.00 meanri:106.82
t2i => r1t:6.78 r5t:23.73 r10t:39.30 medrt:15.00 meanrt:51.43
mR:21.242024-02-28 18:21:51,469 Epoch [33][0/172]	Time 0.381	Loss 68.15279	
2024-02-28 18:21:56,977 Epoch [33][10/172]	Time 0.385	Loss 74.25894	
2024-02-28 18:22:01,840 Epoch [33][20/172]	Time 0.633	Loss 76.71933	
2024-02-28 18:22:06,411 Epoch [33][30/172]	Time 0.408	Loss 87.790764	
2024-02-28 18:22:11,076 Epoch [33][40/172]	Time 0.398	Loss 65.20684	
2024-02-28 18:22:15,753 Epoch [33][50/172]	Time 0.408	Loss 80.949554	
2024-02-28 18:22:20,341 Epoch [33][60/172]	Time 0.961	Loss 70.57912	
2024-02-28 18:22:24,316 Epoch [33][70/172]	Time 0.404	Loss 128.9244	
2024-02-28 18:22:29,442 Epoch [33][80/172]	Time 0.416	Loss 82.09859	
2024-02-28 18:22:34,674 Epoch [33][90/172]	Time 1.445	Loss 72.60611	
2024-02-28 18:22:39,167 Epoch [33][100/172]	Time 0.381	Loss 79.01671	
2024-02-28 18:22:44,217 Epoch [33][110/172]	Time 0.386	Loss 85.23363	
2024-02-28 18:22:50,712 Epoch [33][120/172]	Time 0.583	Loss 87.02043	
2024-02-28 18:22:54,794 Epoch [33][130/172]	Time 0.626	Loss 85.854546	
2024-02-28 18:22:59,566 Epoch [33][140/172]	Time 0.397	Loss 73.41214	
2024-02-28 18:23:03,823 Epoch [33][150/172]	Time 0.391	Loss 98.79895	
2024-02-28 18:23:07,841 Epoch [33][160/172]	Time 0.382	Loss 66.60816	
2024-02-28 18:23:12,689 Epoch [33][170/172]	Time 0.391	Loss 69.64653	
2024-02-28 18:23:39,162 Epoch [34][0/172]	Time 0.359	Loss 64.777145	
2024-02-28 18:23:43,278 Epoch [34][10/172]	Time 0.390	Loss 76.22052	
2024-02-28 18:23:47,135 Epoch [34][20/172]	Time 0.384	Loss 83.52101	
2024-02-28 18:23:51,048 Epoch [34][30/172]	Time 0.397	Loss 67.55373	
2024-02-28 18:23:56,526 Epoch [34][40/172]	Time 0.399	Loss 64.62103	
2024-02-28 18:24:00,855 Epoch [34][50/172]	Time 0.838	Loss 75.46389	
2024-02-28 18:24:04,964 Epoch [34][60/172]	Time 0.381	Loss 60.80591	
2024-02-28 18:24:11,245 Epoch [34][70/172]	Time 0.385	Loss 81.71597	
2024-02-28 18:24:16,436 Epoch [34][80/172]	Time 0.396	Loss 92.87254	
2024-02-28 18:24:20,745 Epoch [34][90/172]	Time 0.824	Loss 87.99018	
2024-02-28 18:24:25,327 Epoch [34][100/172]	Time 0.388	Loss 64.75659	
2024-02-28 18:24:31,046 Epoch [34][110/172]	Time 0.389	Loss 79.410706	
2024-02-28 18:24:35,842 Epoch [34][120/172]	Time 0.860	Loss 100.08029	
2024-02-28 18:24:40,002 Epoch [34][130/172]	Time 0.388	Loss 78.277016	
2024-02-28 18:24:44,328 Epoch [34][140/172]	Time 0.387	Loss 92.326744	
2024-02-28 18:24:48,974 Epoch [34][150/172]	Time 0.392	Loss 81.23514	
2024-02-28 18:24:53,906 Epoch [34][160/172]	Time 0.386	Loss 81.84746	
2024-02-28 18:24:57,905 Epoch [34][170/172]	Time 0.391	Loss 86.34659	
2024-02-28 18:25:25,824 Epoch [35][0/172]	Time 0.388	Loss 65.914154	
2024-02-28 18:25:31,083 Epoch [35][10/172]	Time 0.382	Loss 67.15407	
2024-02-28 18:25:35,473 Epoch [35][20/172]	Time 0.386	Loss 71.0045	
2024-02-28 18:25:39,897 Epoch [35][30/172]	Time 0.388	Loss 80.45393	
2024-02-28 18:25:44,620 Epoch [35][40/172]	Time 0.570	Loss 77.19812	
2024-02-28 18:25:48,728 Epoch [35][50/172]	Time 0.399	Loss 73.40831	
2024-02-28 18:25:52,939 Epoch [35][60/172]	Time 0.389	Loss 96.59304	
2024-02-28 18:25:57,732 Epoch [35][70/172]	Time 0.382	Loss 82.78206	
2024-02-28 18:26:04,191 Epoch [35][80/172]	Time 0.682	Loss 82.26782	
2024-02-28 18:26:10,524 Epoch [35][90/172]	Time 0.460	Loss 80.89928	
2024-02-28 18:26:15,735 Epoch [35][100/172]	Time 0.466	Loss 56.221035	
2024-02-28 18:26:20,883 Epoch [35][110/172]	Time 0.522	Loss 53.19725	
2024-02-28 18:26:25,143 Epoch [35][120/172]	Time 0.385	Loss 66.498566	
2024-02-28 18:26:29,843 Epoch [35][130/172]	Time 0.773	Loss 91.56065	
2024-02-28 18:26:35,670 Epoch [35][140/172]	Time 0.956	Loss 70.56462	
2024-02-28 18:26:40,201 Epoch [35][150/172]	Time 0.462	Loss 84.92184	
2024-02-28 18:26:47,822 Epoch [35][160/172]	Time 0.552	Loss 70.96692	
2024-02-28 18:26:54,627 Epoch [35][170/172]	Time 0.438	Loss 78.30327	
2024-02-28 18:27:23,989 Epoch [36][0/172]	Time 0.390	Loss 65.75635	
2024-02-28 18:27:29,521 Epoch [36][10/172]	Time 0.396	Loss 68.20213	
2024-02-28 18:27:33,973 Epoch [36][20/172]	Time 0.383	Loss 61.097363	
2024-02-28 18:27:37,922 Epoch [36][30/172]	Time 0.425	Loss 70.69443	
2024-02-28 18:27:42,028 Epoch [36][40/172]	Time 0.362	Loss 73.56204	
2024-02-28 18:27:46,172 Epoch [36][50/172]	Time 0.395	Loss 67.39485	
2024-02-28 18:27:50,697 Epoch [36][60/172]	Time 0.406	Loss 74.35448	
2024-02-28 18:27:56,764 Epoch [36][70/172]	Time 0.380	Loss 68.56115	
2024-02-28 18:28:02,631 Epoch [36][80/172]	Time 2.379	Loss 72.36249	
2024-02-28 18:28:06,828 Epoch [36][90/172]	Time 0.751	Loss 75.621216	
2024-02-28 18:28:11,311 Epoch [36][100/172]	Time 0.444	Loss 70.02089	
2024-02-28 18:28:15,186 Epoch [36][110/172]	Time 0.381	Loss 79.99701	
2024-02-28 18:28:20,033 Epoch [36][120/172]	Time 1.412	Loss 62.38569	
2024-02-28 18:28:24,506 Epoch [36][130/172]	Time 0.387	Loss 62.315495	
2024-02-28 18:28:31,423 Epoch [36][140/172]	Time 0.391	Loss 80.27007	
2024-02-28 18:28:36,489 Epoch [36][150/172]	Time 0.385	Loss 75.37407	
2024-02-28 18:28:41,839 Epoch [36][160/172]	Time 0.388	Loss 57.76929	
2024-02-28 18:28:45,671 Epoch [36][170/172]	Time 0.386	Loss 63.27294	
2024-02-28 18:29:11,443 Epoch [37][0/172]	Time 0.394	Loss 71.179596	
2024-02-28 18:29:15,288 Epoch [37][10/172]	Time 0.384	Loss 52.026287	
2024-02-28 18:29:20,100 Epoch [37][20/172]	Time 0.398	Loss 72.80483	
2024-02-28 18:29:24,713 Epoch [37][30/172]	Time 0.397	Loss 66.87633	
2024-02-28 18:29:29,388 Epoch [37][40/172]	Time 0.383	Loss 57.62964	
2024-02-28 18:29:34,119 Epoch [37][50/172]	Time 0.387	Loss 51.21604	
2024-02-28 18:29:37,899 Epoch [37][60/172]	Time 0.384	Loss 67.78183	
2024-02-28 18:29:41,732 Epoch [37][70/172]	Time 0.383	Loss 68.423935	
2024-02-28 18:29:47,169 Epoch [37][80/172]	Time 0.385	Loss 65.00699	
2024-02-28 18:29:51,614 Epoch [37][90/172]	Time 0.385	Loss 64.24336	
2024-02-28 18:29:56,611 Epoch [37][100/172]	Time 0.388	Loss 66.11037	
2024-02-28 18:30:01,332 Epoch [37][110/172]	Time 0.395	Loss 62.426987	
2024-02-28 18:30:05,213 Epoch [37][120/172]	Time 0.397	Loss 80.64746	
2024-02-28 18:30:10,752 Epoch [37][130/172]	Time 1.942	Loss 57.992973	
2024-02-28 18:30:15,550 Epoch [37][140/172]	Time 0.382	Loss 63.37613	
2024-02-28 18:30:20,718 Epoch [37][150/172]	Time 0.384	Loss 83.7376	
2024-02-28 18:30:25,063 Epoch [37][160/172]	Time 0.380	Loss 55.246864	
2024-02-28 18:30:30,294 Epoch [37][170/172]	Time 0.398	Loss 71.42198	
2024-02-28 18:30:56,871 Epoch [38][0/172]	Time 0.366	Loss 80.82344	
2024-02-28 18:31:01,413 Epoch [38][10/172]	Time 0.385	Loss 63.990368	
2024-02-28 18:31:05,578 Epoch [38][20/172]	Time 0.684	Loss 61.64583	
2024-02-28 18:31:09,486 Epoch [38][30/172]	Time 0.390	Loss 58.710037	
2024-02-28 18:31:13,776 Epoch [38][40/172]	Time 0.391	Loss 68.13911	
2024-02-28 18:31:18,646 Epoch [38][50/172]	Time 0.389	Loss 51.98166	
2024-02-28 18:31:22,842 Epoch [38][60/172]	Time 0.397	Loss 60.16024	
2024-02-28 18:31:27,838 Epoch [38][70/172]	Time 0.369	Loss 62.417038	
2024-02-28 18:31:32,152 Epoch [38][80/172]	Time 0.383	Loss 72.6635	
2024-02-28 18:31:36,356 Epoch [38][90/172]	Time 0.386	Loss 65.248825	
2024-02-28 18:31:40,892 Epoch [38][100/172]	Time 0.396	Loss 64.76253	
2024-02-28 18:31:45,696 Epoch [38][110/172]	Time 0.393	Loss 55.542328	
2024-02-28 18:31:51,938 Epoch [38][120/172]	Time 0.384	Loss 82.01544	
2024-02-28 18:31:57,753 Epoch [38][130/172]	Time 2.339	Loss 64.71144	
2024-02-28 18:32:02,034 Epoch [38][140/172]	Time 0.795	Loss 46.975082	
2024-02-28 18:32:07,439 Epoch [38][150/172]	Time 0.388	Loss 63.577377	
2024-02-28 18:32:11,919 Epoch [38][160/172]	Time 0.390	Loss 87.70776	
2024-02-28 18:32:17,582 Epoch [38][170/172]	Time 0.382	Loss 67.50168	
2024-02-28 18:32:43,403 Epoch [39][0/172]	Time 0.392	Loss 62.11931	
2024-02-28 18:32:47,348 Epoch [39][10/172]	Time 0.425	Loss 57.804203	
2024-02-28 18:32:52,122 Epoch [39][20/172]	Time 1.302	Loss 46.647144	
2024-02-28 18:32:57,541 Epoch [39][30/172]	Time 0.397	Loss 75.15591	
2024-02-28 18:33:01,906 Epoch [39][40/172]	Time 0.386	Loss 66.791176	
2024-02-28 18:33:05,703 Epoch [39][50/172]	Time 0.381	Loss 52.74887	
2024-02-28 18:33:11,016 Epoch [39][60/172]	Time 0.385	Loss 67.12174	
2024-02-28 18:33:15,410 Epoch [39][70/172]	Time 0.389	Loss 53.213196	
2024-02-28 18:33:19,293 Epoch [39][80/172]	Time 0.387	Loss 59.09124	
2024-02-28 18:33:23,476 Epoch [39][90/172]	Time 0.667	Loss 51.33686	
2024-02-28 18:33:27,590 Epoch [39][100/172]	Time 0.386	Loss 55.544678	
2024-02-28 18:33:31,430 Epoch [39][110/172]	Time 0.383	Loss 51.15365	
2024-02-28 18:33:39,327 Epoch [39][120/172]	Time 0.973	Loss 54.986927	
2024-02-28 18:33:43,627 Epoch [39][130/172]	Time 0.391	Loss 79.67698	
2024-02-28 18:33:48,866 Epoch [39][140/172]	Time 0.382	Loss 59.370407	
2024-02-28 18:33:52,971 Epoch [39][150/172]	Time 0.387	Loss 53.42773	
2024-02-28 18:33:58,412 Epoch [39][160/172]	Time 1.961	Loss 61.687828	
2024-02-28 18:34:02,292 Epoch [39][170/172]	Time 0.394	Loss 45.452137	
2024-02-28 18:34:29,891 Epoch [40][0/172]	Time 0.387	Loss 50.206463	
2024-02-28 18:34:36,167 Epoch [40][10/172]	Time 0.384	Loss 63.85623	
2024-02-28 18:34:40,105 Epoch [40][20/172]	Time 0.396	Loss 57.70291	
2024-02-28 18:34:43,987 Epoch [40][30/172]	Time 0.385	Loss 50.758865	
2024-02-28 18:34:48,894 Epoch [40][40/172]	Time 0.385	Loss 60.541794	
2024-02-28 18:34:54,820 Epoch [40][50/172]	Time 0.388	Loss 50.137085	
2024-02-28 18:34:59,421 Epoch [40][60/172]	Time 0.504	Loss 55.184765	
2024-02-28 18:35:03,500 Epoch [40][70/172]	Time 0.388	Loss 47.149647	
2024-02-28 18:35:07,965 Epoch [40][80/172]	Time 0.924	Loss 52.331833	
2024-02-28 18:35:12,532 Epoch [40][90/172]	Time 0.387	Loss 54.786972	
2024-02-28 18:35:17,330 Epoch [40][100/172]	Time 0.399	Loss 68.58306	
2024-02-28 18:35:21,810 Epoch [40][110/172]	Time 0.388	Loss 58.89098	
2024-02-28 18:35:27,496 Epoch [40][120/172]	Time 0.389	Loss 55.60691	
2024-02-28 18:35:31,769 Epoch [40][130/172]	Time 0.550	Loss 62.730553	
2024-02-28 18:35:35,640 Epoch [40][140/172]	Time 0.390	Loss 63.38268	
2024-02-28 18:35:39,638 Epoch [40][150/172]	Time 0.381	Loss 53.996094	
2024-02-28 18:35:45,542 Epoch [40][160/172]	Time 0.388	Loss 49.938023	
2024-02-28 18:35:49,977 Epoch [40][170/172]	Time 0.387	Loss 58.684265	
2024-02-28 18:36:15,751 Epoch [41][0/172]	Time 0.383	Loss 41.351425	
2024-02-28 18:36:19,602 Epoch [41][10/172]	Time 0.385	Loss 62.404938	
2024-02-28 18:36:24,318 Epoch [41][20/172]	Time 0.387	Loss 50.405884	
2024-02-28 18:36:28,718 Epoch [41][30/172]	Time 0.379	Loss 67.356384	
2024-02-28 18:36:33,571 Epoch [41][40/172]	Time 0.379	Loss 59.63587	
2024-02-28 18:36:37,875 Epoch [41][50/172]	Time 0.422	Loss 86.51026	
2024-02-28 18:36:41,711 Epoch [41][60/172]	Time 0.382	Loss 56.424652	
2024-02-28 18:36:45,618 Epoch [41][70/172]	Time 0.380	Loss 57.497025	
2024-02-28 18:36:51,381 Epoch [41][80/172]	Time 0.383	Loss 47.276	
2024-02-28 18:36:55,880 Epoch [41][90/172]	Time 0.389	Loss 50.601456	
2024-02-28 18:36:59,990 Epoch [41][100/172]	Time 0.384	Loss 58.79892	
2024-02-28 18:37:06,226 Epoch [41][110/172]	Time 1.131	Loss 51.363976	
2024-02-28 18:37:10,674 Epoch [41][120/172]	Time 0.921	Loss 53.951523	
2024-02-28 18:37:14,709 Epoch [41][130/172]	Time 0.385	Loss 66.949394	
2024-02-28 18:37:18,586 Epoch [41][140/172]	Time 0.394	Loss 55.621033	
2024-02-28 18:37:24,114 Epoch [41][150/172]	Time 0.384	Loss 47.71524	
2024-02-28 18:37:28,214 Epoch [41][160/172]	Time 0.387	Loss 74.83789	
2024-02-28 18:37:32,120 Epoch [41][170/172]	Time 0.394	Loss 71.27406	

=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 25.41 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [34/50] epochs
Now val score:
i2t => r1i:6.52 r5i:18.39 r10i:28.17 medri:29.00 meanri:99.90
t2i => r1t:5.66 r5t:22.77 r10t:38.91 medrt:15.00 meanrt:51.61
mR:20.07
Best val score:
i2t => r1i:7.92 r5i:19.09 r10i:30.62 medri:26.00 meanri:106.82
t2i => r1t:6.78 r5t:23.73 r10t:39.30 medrt:15.00 meanrt:51.43
mR:21.24
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.68 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [35/50] epochs
Now val score:
i2t => r1i:7.45 r5i:18.63 r10i:30.62 medri:27.00 meanri:116.38
t2i => r1t:6.33 r5t:23.14 r10t:39.28 medrt:15.00 meanrt:52.72
mR:20.91
Best val score:
i2t => r1i:7.92 r5i:19.09 r10i:30.62 medri:26.00 meanri:106.82
t2i => r1t:6.78 r5t:23.73 r10t:39.30 medrt:15.00 meanrt:51.43
mR:21.24
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 28.28 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [36/50] epochs
Now val score:
i2t => r1i:7.57 r5i:20.72 r10i:28.06 medri:27.00 meanri:106.43
t2i => r1t:6.03 r5t:23.59 r10t:38.44 medrt:15.00 meanrt:52.94
mR:20.73
Best val score:
i2t => r1i:7.92 r5i:19.09 r10i:30.62 medri:26.00 meanri:106.82
t2i => r1t:6.78 r5t:23.73 r10t:39.30 medrt:15.00 meanrt:51.43
mR:21.24
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.55 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [37/50] epochs
Now val score:
i2t => r1i:6.87 r5i:17.69 r10i:30.27 medri:27.00 meanri:105.51
t2i => r1t:6.40 r5t:22.68 r10t:38.86 medrt:15.00 meanrt:52.75
mR:20.46
Best val score:
i2t => r1i:7.92 r5i:19.09 r10i:30.62 medri:26.00 meanri:106.82
t2i => r1t:6.78 r5t:23.73 r10t:39.30 medrt:15.00 meanrt:51.43
mR:21.24
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.47 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [38/50] epochs
Now val score:
i2t => r1i:7.92 r5i:20.26 r10i:30.97 medri:27.00 meanri:112.53
t2i => r1t:6.36 r5t:23.52 r10t:38.63 medrt:15.00 meanrt:54.51
mR:21.27
Best val score:
i2t => r1i:7.92 r5i:20.26 r10i:30.97 medri:27.00 meanri:112.53
t2i => r1t:6.36 r5t:23.52 r10t:38.63 medrt:15.00 meanrt:54.51
mR:21.27
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.76 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [39/50] epochs
Now val score:
i2t => r1i:8.50 r5i:19.67 r10i:29.92 medri:26.00 meanri:120.11
t2i => r1t:6.38 r5t:23.86 r10t:38.39 medrt:16.00 meanrt:55.27
mR:21.12
Best val score:
i2t => r1i:7.92 r5i:20.26 r10i:30.97 medri:27.00 meanri:112.53
t2i => r1t:6.36 r5t:23.52 r10t:38.63 medrt:15.00 meanrt:54.51
mR:21.27
=================================================================

Current lr: 9.799999999999998e-05

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.41 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [40/50] epochs
Now val score:
i2t => r1i:8.50 r5i:20.84 r10i:32.95 medri:26.00 meanri:117.12
t2i => r1t:6.80 r5t:23.66 r10t:39.21 medrt:15.00 meanrt:54.99
mR:21.99
Best val score:
i2t => r1i:8.50 r5i:20.84 r10i:32.95 medri:26.00 meanri:117.12
